Macrotrends Data Download

Hang Seng Composite Index - 30 Year Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2014-01-30,22035.4199
2014-02-04,21397.7695
2014-02-05,21269.3809
2014-02-06,21423.1309
2014-02-07,21636.8496
2014-02-10,21579.2598
2014-02-11,21962.9805
2014-02-12,22285.7891
2014-02-13,22165.5293
2014-02-14,22298.4102
2014-02-17,22535.9395
2014-02-18,22587.7207
2014-02-19,22664.5195
2014-02-20,22394.0801
2014-02-21,22568.2402
2014-02-24,22388.5606
2014-02-25,22317.1992
2014-02-26,22437.4395
2014-02-27,22828.1797
2014-02-28,22836.9609
2014-03-03,22500.6699
2014-03-04,22657.6309
2014-03-05,22579.7793
2014-03-06,22702.9707
2014-03-07,22660.4902
2014-03-10,22264.9297
2014-03-11,22269.6094
2014-03-12,21901.9492
2014-03-13,21756.0801
2014-03-14,21539.4902
2014-03-17,21473.9492
2014-03-18,21583.5000
2014-03-19,21568.6895
2014-03-20,21182.1602
2014-03-21,21436.6992
2014-03-24,21846.4492
2014-03-25,21732.3203
2014-03-26,21887.7500
2014-03-27,21834.4492
2014-03-28,22065.5293
2014-03-31,22151.0606
2014-04-01,22448.5391
2014-04-02,22523.9395
2014-04-03,22565.0801
2014-04-04,22510.0801
2014-04-07,22377.1504
2014-04-08,22596.9707
2014-04-09,22843.1699
2014-04-10,23186.9609
2014-04-11,23003.6406
2014-04-14,23038.8008
2014-04-15,22671.2598
2014-04-16,22696.0098
2014-04-17,22760.2402
2014-04-22,22730.6797
2014-04-23,22509.6406
2014-04-24,22562.8008
2014-04-25,22223.5293
2014-04-28,22132.5293
2014-04-29,22453.8906
2014-04-30,22133.9707
2014-05-02,22260.6699
2014-05-05,21976.3301
2014-05-07,21746.2598
2014-05-08,21837.1191
2014-05-09,21862.9902
2014-05-12,22261.6094
2014-05-13,22352.3809
2014-05-14,22582.7695
2014-05-15,22730.8594
2014-05-16,22712.9102
2014-05-19,22704.5000
2014-05-20,22834.6797
2014-05-21,22836.5195
2014-05-22,22953.7598
2014-05-23,22965.8594
2014-05-26,22963.1797
2014-05-27,22944.3008
2014-05-28,23080.0293
2014-05-29,23010.1406
2014-05-30,23081.6504
2014-06-03,23291.0391
2014-06-04,23151.7109
2014-06-05,23109.6602
2014-06-06,22951.0000
2014-06-09,23117.4707
2014-06-10,23315.7402
2014-06-11,23257.2891
2014-06-12,23175.0195
2014-06-13,23319.1699
2014-06-16,23300.6699
2014-06-17,23203.5898
2014-06-18,23181.7207
2014-06-19,23167.7305
2014-06-20,23194.0606
2014-06-23,22804.8106
2014-06-24,22880.6406
2014-06-25,22866.6992
2014-06-26,23197.8301
2014-06-27,23221.5195
2014-06-30,23190.7207
2014-07-02,23549.6191
2014-07-03,23531.4395
2014-07-04,23546.3594
2014-07-07,23540.9199
2014-07-08,23541.3809
2014-07-09,23176.0703
2014-07-10,23238.9902
2014-07-11,23233.4492
2014-07-14,23346.6699
2014-07-15,23459.9609
2014-07-16,23523.2793
2014-07-17,23520.8691
2014-07-18,23454.7891
2014-07-21,23387.1406
2014-07-22,23782.1094
2014-07-23,23971.8691
2014-07-24,24141.5000
2014-07-25,24216.0098
2014-07-28,24428.6309
2014-07-29,24640.5293
2014-07-30,24732.2109
2014-07-31,24756.8496
2014-08-01,24532.4297
2014-08-04,24600.0801
2014-08-05,24648.2598
2014-08-06,24584.1309
2014-08-07,24387.5606
2014-08-08,24331.4102
2014-08-11,24646.0195
2014-08-12,24689.4102
2014-08-13,24890.3398
2014-08-14,24801.3594
2014-08-15,24954.9395
2014-08-18,24955.4609
2014-08-19,25122.9492
2014-08-20,25159.7598
2014-08-21,24994.0996
2014-08-22,25112.2305
2014-08-25,25166.9102
2014-08-26,25074.5000
2014-08-27,24918.7500
2014-08-28,24741.0000
2014-08-29,24742.0606
2014-09-01,24752.0898
2014-09-02,24749.0195
2014-09-03,25317.9492
2014-09-04,25297.9199
2014-09-05,25240.1504
2014-09-08,25190.4492
2014-09-10,24705.3594
2014-09-11,24662.6406
2014-09-12,24595.3203
2014-09-15,24356.9902
2014-09-16,24136.0098
2014-09-17,24376.4102
2014-09-18,24168.7207
2014-09-19,24306.1602
2014-09-22,23955.4902
2014-09-23,23837.0703
2014-09-24,23921.6094
2014-09-25,23768.1309
2014-09-26,23678.4102
2014-09-29,23229.2109
2014-09-30,22932.9805
2014-10-03,23064.5606
2014-10-06,23315.0391
2014-10-07,23422.5195
2014-10-08,23263.3301
2014-10-09,23534.5293
2014-10-10,23088.5391
2014-10-13,23143.3809
2014-10-14,23047.9707
2014-10-15,23140.0508
2014-10-16,22900.9395
2014-10-17,23023.2109
2014-10-20,23070.2598
2014-10-21,23088.5801
2014-10-22,23403.9707
2014-10-23,23333.1797
2014-10-24,23302.1992
2014-10-27,23143.2305
2014-10-28,23520.3594
2014-10-29,23819.8691
2014-10-30,23702.0391
2014-10-31,23998.0606
2014-11-03,23915.9707
2014-11-04,23845.6602
2014-11-05,23695.6191
2014-11-06,23649.3106
2014-11-07,23550.2402
2014-11-10,23744.6992
2014-11-11,23808.2793
2014-11-12,23938.1797
2014-11-13,24019.9395
2014-11-14,24087.3809
2014-11-17,23797.0801
2014-11-18,23529.1699
2014-11-19,23373.3106
2014-11-20,23349.6406
2014-11-21,23437.1191
2014-11-24,23893.1406
2014-11-25,23843.9102
2014-11-26,24111.9805
2014-11-27,24004.2793
2014-11-28,23987.4492
2014-12-01,23367.4492
2014-12-02,23654.3008
2014-12-03,23428.6191
2014-12-04,23832.5606
2014-12-05,24002.6406
2014-12-08,24047.6699
2014-12-09,23485.8301
2014-12-10,23524.5195
2014-12-11,23312.5391
2014-12-12,23249.1992
2014-12-15,23027.8496
2014-12-16,22670.5000
2014-12-17,22585.8398
2014-12-18,22832.2109
2014-12-19,23116.6309
2014-12-22,23408.5703
2014-12-23,23333.6895
2014-12-24,23349.3398
2014-12-29,23773.1797
2014-12-30,23501.0996
2014-12-31,23605.0391
2015-01-02,23721.3008
2015-01-05,23721.3203
2015-01-06,23485.4102
2015-01-07,23681.2598
2015-01-08,23835.5293
2015-01-09,23919.9492
2015-01-12,24026.4609
2015-01-13,24215.9707
2015-01-14,24112.5996
2015-01-15,24350.9102
2015-01-16,24103.5195
2015-01-19,23738.4902
2015-01-20,23951.1602
2015-01-21,24352.5801
2015-01-22,24522.6309
2015-01-23,24850.4492
2015-01-26,24909.9004
2015-01-27,24807.2793
2015-01-28,24861.8106
2015-01-29,24595.8496
2015-01-30,24507.0508
2015-02-02,24484.7402
2015-02-03,24554.7793
2015-02-04,24679.7598
2015-02-05,24765.4902
2015-02-06,24679.3906
2015-02-09,24521.0000
2015-02-10,24528.0996
2015-02-11,24315.0195
2015-02-12,24422.1504
2015-02-13,24682.5391
2015-02-16,24726.5293
2015-02-17,24784.8809
2015-02-18,24832.0801
2015-02-23,24836.7598
2015-02-24,24750.0703
2015-02-25,24778.2793
2015-02-26,24902.0606
2015-02-27,24823.2891
2015-03-02,24887.4395
2015-03-03,24702.7793
2015-03-04,24465.3809
2015-03-05,24193.0391
2015-03-06,24164.0000
2015-03-09,24123.0508
2015-03-10,23896.9805
2015-03-11,23717.9707
2015-03-12,23797.9609
2015-03-13,23823.2109
2015-03-16,23949.5508
2015-03-17,23901.4902
2015-03-18,24120.0801
2015-03-19,24468.8906
2015-03-20,24375.2402
2015-03-23,24494.5098
2015-03-24,24399.5996
2015-03-25,24528.2305
2015-03-26,24497.0801
2015-03-27,24486.1992
2015-03-30,24855.1191
2015-03-31,24900.8906
2015-04-01,25082.7500
2015-04-02,25275.6406
2015-04-07,25275.6406
2015-04-08,26236.8594
2015-04-09,26944.3906
2015-04-10,27272.3906
2015-04-13,28016.3398
2015-04-14,27561.4902
2015-04-15,27618.8203
2015-04-16,27739.7109
2015-04-17,27653.1191
2015-04-20,27094.9297
2015-04-21,27850.4902
2015-04-22,27933.8496
2015-04-23,27827.6992
2015-04-24,28060.9805
2015-04-27,28433.5898
2015-04-28,28442.7500
2015-04-29,28400.3398
2015-04-30,28133.0000
2015-05-01,28133.0000
2015-05-04,28123.8203
2015-05-05,27755.5391
2015-05-06,27640.9102
2015-05-07,27289.9707
2015-05-08,27577.3398
2015-05-11,27718.1992
2015-05-12,27407.1797
2015-05-13,27249.2793
2015-05-14,27286.5508
2015-05-15,27822.2793
2015-05-18,27591.2500
2015-05-19,27693.5391
2015-05-20,27585.0508
2015-05-21,27523.7207
2015-05-22,27992.8301
2015-05-26,28249.8594
2015-05-27,28081.2109
2015-05-28,27454.3106
2015-05-29,27424.1895
2015-06-01,27597.1602
2015-06-02,27466.7207
2015-06-03,27657.4707
2015-06-04,27551.8906
2015-06-05,27260.1602
2015-06-08,27316.2793
2015-06-09,26989.5195
2015-06-10,26687.6406
2015-06-11,26907.8496
2015-06-12,27280.5391
2015-06-15,26861.8106
2015-06-16,26566.6992
2015-06-17,26753.7891
2015-06-18,26694.6602
2015-06-19,26760.5293
2015-06-22,27080.8496
2015-06-23,27333.4609
2015-06-24,27404.9707
2015-06-25,27145.7500
2015-06-26,26663.8691
2015-06-29,25966.9805
2015-06-30,26250.0293
2015-07-02,26282.3203
2015-07-03,26064.1094
2015-07-06,25236.2793
2015-07-07,24975.3106
2015-07-08,23516.5606
2015-07-09,24392.7891
2015-07-10,24901.2793
2015-07-13,25224.0098
2015-07-14,25120.9102
2015-07-15,25055.7598
2015-07-16,25162.7793
2015-07-17,25415.2695
2015-07-20,25404.8106
2015-07-21,25536.4297
2015-07-22,25282.6191
2015-07-23,25398.8496
2015-07-24,25128.5098
2015-07-27,24351.9609
2015-07-28,24503.9395
2015-07-29,24619.4492
2015-07-30,24497.9805
2015-07-31,24636.2793
2015-08-03,24411.4199
2015-08-04,24406.1191
2015-08-05,24514.1602
2015-08-06,24375.2793
2015-08-07,24552.4707
2015-08-10,24521.1191
2015-08-11,24498.2109
2015-08-12,23916.0195
2015-08-13,24018.8008
2015-08-14,23991.0293
2015-08-17,23814.6504
2015-08-18,23474.9707
2015-08-19,23167.8496
2015-08-20,22757.4707
2015-08-21,22409.6191
2015-08-24,21251.5703
2015-08-25,21404.9609
2015-08-26,21080.3906
2015-08-27,21838.5391
2015-08-28,21612.3906
2015-08-31,21670.5801
2015-09-01,21185.4297
2015-09-02,20934.9395
2015-09-04,20840.6094
2015-09-07,20583.5195
2015-09-08,21259.0391
2015-09-09,22131.3106
2015-09-10,21562.5000
2015-09-11,21504.3691
2015-09-14,21561.9004
2015-09-15,21455.2305
2015-09-16,21966.6602
2015-09-17,21854.6309
2015-09-18,21920.8301
2015-09-21,21756.9297
2015-09-22,21796.5801
2015-09-23,21302.9102
2015-09-24,21095.9805
2015-09-25,21186.3203
2015-09-29,20556.5996
2015-09-30,20846.3008
2015-10-02,21506.0898
2015-10-05,21854.5000
2015-10-06,21831.6191
2015-10-07,22515.7598
2015-10-08,22354.9102
2015-10-09,22458.8008
2015-10-12,22730.9297
2015-10-13,22600.4609
2015-10-14,22439.9102
2015-10-15,22888.1699
2015-10-16,23067.3691
2015-10-19,23075.6094
2015-10-20,22989.2207
2015-10-22,22845.3691
2015-10-23,23151.9395
2015-10-26,23116.2500
2015-10-27,23142.7305
2015-10-28,22956.5703
2015-10-29,22819.9395
2015-10-30,22640.0391
2015-11-02,22370.0391
2015-11-03,22568.4297
2015-11-04,23053.5703
2015-11-05,23051.0391
2015-11-06,22867.3301
2015-11-09,22726.7695
2015-11-10,22401.6992
2015-11-11,22352.1699
2015-11-12,22888.9199
2015-11-13,22396.1406
2015-11-16,22010.8203
2015-11-17,22264.2500
2015-11-18,22188.2598
2015-11-19,22500.2207
2015-11-20,22754.7207
2015-11-23,22665.9004
2015-11-24,22587.6309
2015-11-25,22498.0000
2015-11-26,22488.9395
2015-11-27,22068.3203
2015-11-30,21996.4199
2015-12-01,22381.3496
2015-12-02,22479.6895
2015-12-03,22417.0098
2015-12-04,22235.8906
2015-12-07,22203.2207
2015-12-08,21905.1309
2015-12-09,21803.7598
2015-12-10,21704.6094
2015-12-11,21464.0508
2015-12-14,21309.8496
2015-12-15,21274.3691
2015-12-16,21701.2109
2015-12-17,21872.0606
2015-12-18,21755.5606
2015-12-21,21791.6797
2015-12-22,21830.0195
2015-12-23,22040.5898
2015-12-24,22138.1309
2015-12-28,21919.6191
2015-12-29,21999.6191
2015-12-30,21882.1504
2015-12-31,21914.4004
2016-01-04,21327.1191
2016-01-05,21188.7207
2016-01-06,20980.8106
2016-01-07,20333.3398
2016-01-08,20453.7109
2016-01-11,19888.5000
2016-01-12,19711.7598
2016-01-13,19934.8809
2016-01-14,19817.4102
2016-01-15,19520.7695
2016-01-18,19237.4492
2016-01-19,19635.8106
2016-01-20,18886.3008
2016-01-21,18542.1504
2016-01-22,19080.5098
2016-01-25,19340.1406
2016-01-26,18860.8008
2016-01-27,19052.4492
2016-01-28,19195.8301
2016-01-29,19683.1094
2016-02-01,19595.5000
2016-02-02,19446.8398
2016-02-03,18991.5898
2016-02-04,19183.0898
2016-02-05,19288.1699
2016-02-11,18545.8008
2016-02-12,18319.5801
2016-02-15,18918.1406
2016-02-16,19122.0801
2016-02-17,18924.5703
2016-02-18,19363.0801
2016-02-19,19285.5000
2016-02-22,19464.0898
2016-02-23,19414.7793
2016-02-24,19192.4492
2016-02-25,18888.7500
2016-02-26,19364.1504
2016-02-29,19111.9297
2016-03-01,19407.4609
2016-03-02,20003.4902
2016-03-03,19941.7598
2016-03-04,20176.6992
2016-03-07,20159.7207
2016-03-08,20011.5801
2016-03-09,19996.2598
2016-03-10,19984.4199
2016-03-11,20199.5996
2016-03-14,20435.3398
2016-03-15,20288.7695
2016-03-16,20257.6992
2016-03-17,20503.8106
2016-03-18,20671.6309
2016-03-21,20684.1504
2016-03-22,20666.7500
2016-03-23,20615.2305
2016-03-24,20345.6094
2016-03-29,20366.3008
2016-03-30,20803.3906
2016-03-31,20776.6992
2016-04-01,20498.9199
2016-04-04,20498.9199
2016-04-05,20177.0000
2016-04-06,20206.6699
2016-04-07,20266.0508
2016-04-08,20370.4004
2016-04-11,20440.8106
2016-04-12,20504.4395
2016-04-13,21158.7109
2016-04-14,21337.8106
2016-04-15,21316.4707
2016-04-18,21161.5000
2016-04-19,21436.2109
2016-04-20,21236.3106
2016-04-21,21622.2500
2016-04-22,21467.0391
2016-04-25,21304.4395
2016-04-26,21407.2695
2016-04-27,21361.5996
2016-04-28,21388.0293
2016-04-29,21067.0508
2016-05-03,20676.9395
2016-05-04,20525.8301
2016-05-05,20449.8203
2016-05-06,20109.8691
2016-05-09,20156.8106
2016-05-10,20242.6797
2016-05-11,20055.2891
2016-05-12,19915.4609
2016-05-13,19719.2891
2016-05-16,19883.9492
2016-05-17,20118.8008
2016-05-18,19826.4102
2016-05-19,19694.3301
2016-05-20,19852.1992
2016-05-23,19809.0293
2016-05-24,19830.4297
2016-05-25,20368.0508
2016-05-26,20397.1094
2016-05-27,20576.7695
2016-05-30,20629.3906
2016-05-31,20815.0898
2016-06-01,20760.9805
2016-06-02,20859.2207
2016-06-03,20947.2402
2016-06-06,21030.2207
2016-06-07,21328.2402
2016-06-08,21297.8809
2016-06-10,21042.6406
2016-06-13,20512.9902
2016-06-14,20387.5293
2016-06-15,20467.5195
2016-06-16,20038.4199
2016-06-17,20169.9805
2016-06-20,20510.1992
2016-06-21,20668.4395
2016-06-22,20795.1191
2016-06-23,20868.3398
2016-06-24,20259.1309
2016-06-27,20227.3008
2016-06-28,20172.4609
2016-06-29,20436.1191
2016-06-30,20794.3691
2016-07-04,21059.1992
2016-07-05,20750.7207
2016-07-06,20495.2891
2016-07-07,20706.9199
2016-07-08,20564.1699
2016-07-11,20880.5000
2016-07-12,21224.7402
2016-07-13,21322.3691
2016-07-14,21561.0606
2016-07-15,21659.2500
2016-07-18,21803.1797
2016-07-19,21673.1992
2016-07-20,21882.4805
2016-07-21,22000.4902
2016-07-22,21964.2695
2016-07-25,21993.4395
2016-07-26,22129.7305
2016-07-27,22218.9902
2016-07-28,22174.3398
2016-07-29,21891.3691
2016-08-01,22129.1406
2016-08-03,21739.1191
2016-08-04,21832.2305
2016-08-05,22146.0898
2016-08-08,22494.7598
2016-08-09,22465.6094
2016-08-10,22492.4297
2016-08-11,22580.5508
2016-08-12,22766.9102
2016-08-15,22932.5098
2016-08-16,22910.8398
2016-08-17,22799.7793
2016-08-18,23023.1602
2016-08-19,22937.2207
2016-08-22,22997.9102
2016-08-23,22998.9297
2016-08-24,22820.7793
2016-08-25,22814.9492
2016-08-26,22909.5391
2016-08-29,22821.3398
2016-08-30,23016.1094
2016-08-31,22976.8809
2016-09-01,23162.3398
2016-09-02,23266.6992
2016-09-05,23649.5508
2016-09-06,23787.6797
2016-09-07,23741.8106
2016-09-08,23919.3398
2016-09-09,24099.6992
2016-09-12,23290.5996
2016-09-13,23215.7598
2016-09-14,23190.6406
2016-09-15,23335.5898
2016-09-19,23550.4492
2016-09-20,23530.8594
2016-09-21,23669.9004
2016-09-22,23759.8008
2016-09-23,23686.4805
2016-09-26,23317.9199
2016-09-27,23571.9004
2016-09-28,23619.6504
2016-09-29,23739.4707
2016-09-30,23297.1504
2016-10-03,23584.4297
2016-10-04,23689.4395
2016-10-05,23788.3106
2016-10-06,23952.5000
2016-10-07,23851.8203
2016-10-11,23549.5195
2016-10-12,23407.0508
2016-10-13,23031.3008
2016-10-14,23233.3106
2016-10-17,23037.5391
2016-10-18,23394.3906
2016-10-19,23304.9707
2016-10-20,23374.4004
2016-10-24,23604.0801
2016-10-25,23565.1094
2016-10-26,23325.4297
2016-10-27,23132.3496
2016-10-28,22954.8106
2016-10-31,22934.5391
2016-11-01,23147.0703
2016-11-02,22810.5000
2016-11-03,22683.5098
2016-11-04,22642.6191
2016-11-07,22801.4004
2016-11-08,22909.4707
2016-11-09,22415.1895
2016-11-10,22839.1094
2016-11-11,22531.0898
2016-11-14,22222.2207
2016-11-15,22323.9102
2016-11-16,22280.5293
2016-11-17,22262.8809
2016-11-18,22344.2109
2016-11-21,22357.7793
2016-11-22,22678.0703
2016-11-23,22676.6895
2016-11-24,22608.4902
2016-11-25,22723.4492
2016-11-28,22830.5703
2016-11-29,22737.0703
2016-11-30,22789.7695
2016-12-01,22878.2305
2016-12-02,22564.8203
2016-12-05,22505.5508
2016-12-06,22675.1504
2016-12-07,22800.9199
2016-12-08,22861.8398
2016-12-09,22760.9805
2016-12-12,22433.0195
2016-12-13,22446.6992
2016-12-14,22456.6191
2016-12-15,22059.4004
2016-12-16,22020.7500
2016-12-19,21832.6797
2016-12-20,21729.0606
2016-12-21,21809.8008
2016-12-22,21636.1992
2016-12-23,21574.7598
2016-12-28,21754.7402
2016-12-29,21790.9102
2016-12-30,22000.5606
2017-01-03,22150.4004
2017-01-04,22134.4707
2017-01-05,22456.6895
2017-01-06,22503.0098
2017-01-09,22558.6895
2017-01-10,22744.8496
2017-01-11,22935.3496
2017-01-12,22829.0195
2017-01-13,22937.3809
2017-01-16,22718.1504
2017-01-17,22840.9707
2017-01-18,23098.2598
2017-01-19,23049.9609
2017-01-20,22885.9102
2017-01-23,22898.5195
2017-01-24,22949.8594
2017-01-25,23049.1191
2017-01-26,23374.1699
2017-01-27,23360.7793
2017-02-01,23318.3906
2017-02-02,23184.5195
2017-02-03,23129.2109
2017-02-06,23348.2402
2017-02-07,23331.5703
2017-02-08,23485.1309
2017-02-09,23525.1406
2017-02-10,23574.9805
2017-02-13,23710.9805
2017-02-14,23703.0098
2017-02-15,23994.8691
2017-02-16,24107.6992
2017-02-17,24033.7402
2017-02-20,24146.0801
2017-02-21,23963.6309
2017-02-22,24201.9600
2017-02-23,24114.8600
2017-02-24,23965.7000
2017-02-27,23925.0500
2017-02-28,23740.7300
2017-03-01,23776.4900
2017-03-02,23728.0700
2017-03-03,23552.7200
2017-03-06,23596.2800
2017-03-07,23681.0700
2017-03-08,23782.2700
2017-03-09,23501.5600
2017-03-10,23568.6700
2017-03-13,23829.6700
2017-03-14,23827.9500
2017-03-15,23792.8500
2017-03-16,24288.2800
2017-03-17,24309.9300
2017-03-20,24501.9900
2017-03-21,24593.1200
2017-03-22,24320.4100
2017-03-23,24327.7000
2017-03-24,24358.2700
2017-03-27,24193.7000
2017-03-28,24345.8700
2017-03-29,24392.0500
2017-03-30,24301.0900
2017-03-31,24111.5900
2017-04-03,24261.4800
2017-04-05,24400.8000
2017-04-06,24273.7200
2017-04-07,24267.3000
2017-04-10,24262.1800
2017-04-11,24088.4600
2017-04-12,24313.5000
2017-04-13,24261.6600
2017-04-18,23924.5400
2017-04-19,23825.8800
2017-04-20,24056.9800
2017-04-21,24042.0200
2017-04-24,24139.4800
2017-04-25,24455.9400
2017-04-26,24578.4300
2017-04-27,24698.4800
2017-04-28,24615.1300
2017-05-02,24696.1300
2017-05-04,24683.8800
2017-05-05,24476.3500
2017-05-08,24577.9100
2017-05-09,24889.0300
2017-05-10,25015.4200
2017-05-11,25125.5500
2017-05-12,25156.3400
2017-05-15,25371.5900
2017-05-16,25335.9400
2017-05-17,25293.6300
2017-05-18,25136.5200
2017-05-19,25174.8700
2017-05-22,25391.3400
2017-05-23,25403.1500
2017-05-24,25428.5000
2017-05-25,25630.7800
2017-05-26,25639.2700
2017-05-29,25701.6300
2017-05-31,25660.6500
2017-06-01,25809.2200
2017-06-02,25924.0500
2017-06-05,25862.9900
2017-06-06,25997.1400
2017-06-07,25974.1600
2017-06-08,26063.0600
2017-06-09,26030.2900
2017-06-12,25708.0400
2017-06-13,25852.1000
2017-06-14,25875.9000
2017-06-15,25565.3400
2017-06-16,25626.4900
2017-06-19,25924.5500
2017-06-20,25843.0400
2017-06-21,25694.5800
2017-06-22,25674.5300
2017-06-23,25670.0500
2017-06-26,25871.8900
2017-06-27,25839.9900
2017-06-28,25683.5000
2017-06-29,25965.4200
2017-06-30,25764.5800
2017-07-03,25784.1700
2017-07-04,25389.0100
2017-07-05,25521.9700
2017-07-06,25465.2200
2017-07-07,25340.8500
2017-07-10,25500.0600
2017-07-11,25877.6400
2017-07-12,26043.6400
2017-07-13,26346.1700
2017-07-14,26389.2300
2017-07-17,26470.5800
2017-07-18,26524.9400
2017-07-19,26672.1600
2017-07-20,26740.2100
2017-07-21,26706.0900
2017-07-24,26846.8300
2017-07-25,26852.0500
2017-07-26,26941.0200
2017-07-27,27131.1700
2017-07-28,26979.3900
2017-07-31,27323.9900
2017-08-01,27540.2300
2017-08-02,27607.3800
2017-08-03,27531.0100
2017-08-04,27562.6800
2017-08-07,27690.3600
2017-08-08,27854.9100
2017-08-09,27757.0900
2017-08-10,27444.0000
2017-08-11,26883.5100
2017-08-14,27250.2300
2017-08-15,27174.9600
2017-08-16,27409.0700
2017-08-17,27344.2200
2017-08-18,27047.5700
2017-08-21,27154.6800
2017-08-22,27401.6700
2017-08-24,27518.6000
2017-08-25,27848.1600
2017-08-28,27863.2900
2017-08-29,27765.0100
2017-08-30,28094.6100
2017-08-31,27970.3000
2017-09-01,27953.1600
2017-09-05,27741.3500
2017-09-06,27613.7600
2017-09-07,27522.9200
2017-09-08,27668.4700
2017-09-11,27955.1300
2017-09-12,27972.2400
2017-09-13,27894.0800
2017-09-14,27777.2000
2017-09-15,27807.5900
2017-09-18,28159.7700
2017-09-19,28051.4100
2017-09-20,28127.8000
2017-09-21,28110.3300
2017-09-22,27880.5300
2017-09-25,27500.3400
2017-09-26,27513.0100
2017-09-27,27642.4300
2017-09-28,27421.6000
2017-09-29,27554.3000
2017-10-03,28173.2100
2017-10-04,28379.1800
2017-10-06,28458.0400
2017-10-09,28326.5900
2017-10-10,28490.8300
2017-10-11,28389.5700
2017-10-12,28459.0300
2017-10-13,28476.4300
2017-10-16,28692.8000
2017-10-17,28697.4900
2017-10-18,28711.7600
2017-10-19,28159.0900
2017-10-20,28487.2400
2017-10-23,28305.8800
2017-10-24,28154.9700
2017-10-25,28302.8900
2017-10-26,28202.3800
2017-10-27,28438.8500
2017-10-30,28336.1900
2017-10-31,28245.5400
2017-11-01,28594.0600
2017-11-02,28518.6400
2017-11-03,28603.6100
2017-11-06,28596.8000
2017-11-07,28994.3400
2017-11-08,28907.6000
2017-11-09,29136.5700
2017-11-10,29120.9200
2017-11-13,29182.1800
2017-11-14,29152.1200
2017-11-15,28851.6900
2017-11-16,29018.7600
2017-11-17,29199.0400
2017-11-21,29818.0700
2017-11-22,30003.4900
2017-11-24,29866.3200
2017-11-27,29686.1900
2017-11-28,29680.8500
2017-11-29,29623.8300
2017-11-30,29177.3500
2017-12-01,29074.2400
2017-12-04,29138.2800
2017-12-05,28842.8000
2017-12-06,28224.8000
2017-12-07,28303.1900
2017-12-08,28639.8500
2017-12-11,28965.2900
2017-12-12,28793.8800
2017-12-13,29222.1000
2017-12-14,29166.3800
2017-12-15,28848.1100
2017-12-18,29050.4100
2017-12-19,29253.6600
2017-12-20,29234.0900
2017-12-21,29367.0600
2017-12-22,29578.0100
2017-12-27,29597.6600
2017-12-28,29863.7100
2017-12-29,29919.1500
2018-01-02,30515.3100
2018-01-03,30560.9500
2018-01-04,30736.4800
2018-01-05,30814.6400
2018-01-08,30899.5300
2018-01-09,31011.4100
2018-01-10,31073.7200
2018-01-11,31120.3900
2018-01-12,31412.5400
2018-01-16,31904.7500
2018-01-17,31983.4100
2018-01-18,32121.9400
2018-01-19,32254.8900
2018-01-22,32393.4100
2018-01-23,32930.7000
2018-01-24,32958.6900
2018-01-25,32654.4500
2018-01-26,33154.1200
2018-01-29,32966.8900
2018-01-30,32607.2900
2018-01-31,32887.2700
2018-02-01,32642.0900
2018-02-02,32601.7800
2018-02-05,32245.2200
2018-02-06,30595.4200
2018-02-07,30323.2000
2018-02-08,30451.2700
2018-02-09,29507.4200
2018-02-12,29459.6300
2018-02-13,29839.5300
2018-02-14,30515.6000
2018-02-15,31115.4300
2018-02-20,30873.6300
2018-02-21,31431.8900
2018-02-22,30965.6800
2018-02-23,31267.1700
2018-02-26,31498.6000
2018-02-27,31268.6600
2018-02-28,30844.7200
2018-03-01,31044.2500
2018-03-02,30583.4500
2018-03-05,29886.3900
2018-03-06,30510.7300
2018-03-07,30196.9200
2018-03-08,30654.5200
2018-03-09,30996.2100
2018-03-12,31594.3300
2018-03-13,31601.4500
2018-03-14,31435.0100
2018-03-15,31541.1000
2018-03-16,31501.9700
2018-03-19,31513.7600
2018-03-20,31549.9300
2018-03-21,31414.5200
2018-03-22,31071.0500
2018-03-23,30309.2900
2018-03-26,30548.7700
2018-03-27,30790.8300
2018-03-28,30022.5300
2018-03-29,30093.3800
2018-04-03,30180.1000
2018-04-04,29518.6900
2018-04-06,29844.9400
2018-04-09,30229.5800
2018-04-10,30728.7400
2018-04-11,30897.7100
2018-04-12,30831.2800
2018-04-13,30808.3800
2018-04-16,30315.5900
2018-04-17,30062.7500
2018-04-18,30284.2500
2018-04-19,30708.4400
2018-04-20,30418.3300
2018-04-23,30254.4000
2018-04-24,30636.2400
2018-04-25,30328.1500
2018-04-26,30007.6800
2018-04-27,30280.6700
2018-04-30,30808.4500
2018-05-02,30723.8800
2018-05-03,30313.3700
2018-05-04,29926.5000
2018-05-07,29994.2600
2018-05-08,30402.8100
2018-05-09,30536.1400
2018-05-10,30809.2200
2018-05-11,31122.0600
2018-05-14,31541.0800
2018-05-15,31152.0300
